Unnamed: 0,typeid_x,afstemningid,aktørid,party,dato
643173,2,6144,1916,Det Konservative Folkeparti,2004-12-09 09:00:00
643174,1,6144,1747,Socialdemokratiet,2004-12-09 09:00:00
643175,1,6145,1891,Socialdemokratiet,2004-12-09 09:00:00
643176,2,6145,164,Venstre,2004-12-09 09:00:00
643177,1,6145,8319,,2004-12-09 09:00:00
643178,2,6145,126,Venstre,2004-12-09 09:00:00
643179,1,6145,351,Socialdemokratiet,2004-12-09 09:00:00
643180,1,6145,1881,Radikale Venstre,2004-12-09 09:00:00
643181,1,6145,1778,Socialdemokratiet,2004-12-09 09:00:00
643182,2,6145,149,Det Konservative Folkeparti,2004-12-09 09:00:00
643183,2,6145,350,Venstre,2004-12-09 09:00:00
643184,1,6145,1751,Socialdemokratiet,2004-12-09 09:00:00
643185,2,6145,49,Venstre,2004-12-09 09:00:00
643186,2,6145,1755,Dansk Folkeparti,2004-12-09 09:00:00
643187,1,6145,1886,Socialdemokratiet,2004-12-09 09:00:00
643188,1,6145,220,Socialdemokratiet,2004-12-09 09:00:00
643189,2,6145,183,Danmarksdemokraterne,2004-12-09 09:00:00
643190,1,6145,198,Socialistisk Folkeparti,2004-12-09 09:00:00
643191,2,6145,648,Det Konservative Folkeparti,2004-12-09 09:00:00
643192,1,6145,1325,Socialdemokratiet,2004-12-09 09:00:00
643193,2,6145,664,Uden for folketingsgrupperne,2004-12-09 09:00:00
643194,2,6145,77,Uden for folketingsgrupperne,2004-12-09 09:00:00
643195,2,6145,1885,Venstre,2004-12-09 09:00:00
643196,2,6145,1790,Venstre,2004-12-09 09:00:00
643197,2,6145,216,Dansk Folkeparti,2004-12-09 09:00:00
643198,2,6145,211,Dansk Folkeparti,2004-12-09 09:00:00
643199,2,6145,108,Det Konservative Folkeparti,2004-12-09 09:00:00
643200,2,6145,1805,Ny Alliance,2004-12-09 09:00:00
643201,2,6145,1746,Venstre,2004-12-09 09:00:00
643202,2,6145,1433,Dansk Folkeparti,2004-12-09 09:00:00
643203,1,6145,1623,,2004-12-09 09:00:00
643204,1,6145,138,Socialdemokratiet,2004-12-09 09:00:00
643205,1,6145,1256,Socialdemokratiet,2004-12-09 09:00:00
643206,1,6145,5593,,2004-12-09 09:00:00
643207,2,6145,265,Venstre,2004-12-09 09:00:00
643208,1,6145,7633,,2004-12-09 09:00:00
643209,1,6145,1444,Socialistisk Folkeparti,2004-12-09 09:00:00
643210,1,6145,1234,Socialistisk Folkeparti,2004-12-09 09:00:00
643211,2,6145,364,Venstre,2004-12-09 09:00:00
643212,2,6145,660,Venstre,2004-12-09 09:00:00
643213,2,6145,1461,Venstre,2004-12-09 09:00:00
643214,1,6145,920,Socialdemokratiet,2004-12-09 09:00:00
643215,2,6145,1792,Venstre,2004-12-09 09:00:00
643216,1,6145,1773,Socialdemokratiet,2004-12-09 09:00:00
643217,2,6145,1850,Det Konservative Folkeparti,2004-12-09 09:00:00
643218,2,6145,1815,Dansk Folkeparti,2004-12-09 09:00:00
643219,1,6145,1912,Radikale Venstre,2004-12-09 09:00:00
643220,1,6145,668,Uden for folketingsgrupperne,2004-12-09 09:00:00
643221,2,6145,1823,Det Konservative Folkeparti,2004-12-09 09:00:00
643222,1,6145,280,Socialdemokratiet,2004-12-09 09:00:00
643223,2,6145,1777,Dansk Folkeparti,2004-12-09 09:00:00
643224,1,6145,235,Socialdemokratiet,2004-12-09 09:00:00
643225,2,6145,1745,Venstre,2004-12-09 09:00:00
643226,2,6145,676,Dansk Folkeparti,2004-12-09 09:00:00
643227,2,6145,1431,Dansk Folkeparti,2004-12-09 09:00:00
643228,1,6145,679,Socialdemokratiet,2004-12-09 09:00:00
643229,2,6145,1811,Venstre,2004-12-09 09:00:00
643230,2,6145,1818,Venstre,2004-12-09 09:00:00
643231,1,6145,28,Socialdemokratiet,2004-12-09 09:00:00
643232,2,6145,1817,Venstre,2004-12-09 09:00:00
643233,1,6145,386,Socialdemokratiet,2004-12-09 09:00:00
643234,2,6145,1771,Dansk Folkeparti,2004-12-09 09:00:00
643235,2,6145,1814,Venstre,2004-12-09 09:00:00
643236,1,6145,257,Socialdemokratiet,2004-12-09 09:00:00
643237,2,6145,217,Venstre,2004-12-09 09:00:00
643238,2,6145,1831,Dansk Folkeparti,2004-12-09 09:00:00
643239,2,6145,646,Venstre,2004-12-09 09:00:00
643240,1,6145,951,Socialdemokratiet,2004-12-09 09:00:00
643241,2,6145,645,Venstre,2004-12-09 09:00:00
643242,1,6145,1880,Socialdemokratiet,2004-12-09 09:00:00
643243,2,6145,245,Liberal Alliance,2004-12-09 09:00:00
643244,2,6145,1760,Venstre,2004-12-09 09:00:00
643245,1,6145,1023,Socialdemokratiet,2004-12-09 09:00:00
643246,2,6145,279,Venstre,2004-12-09 09:00:00
643247,1,6145,1730,Radikale Venstre,2004-12-09 09:00:00
643248,2,6145,662,Dansk Folkeparti,2004-12-09 09:00:00
643249,1,6145,666,Socialdemokratiet,2004-12-09 09:00:00
643250,2,6145,1115,Venstre,2004-12-09 09:00:00
643251,2,6145,1829,Venstre,2004-12-09 09:00:00
643252,1,6145,1804,Socialdemokratiet,2004-12-09 09:00:00
643253,1,6145,680,Radikale Venstre,2004-12-09 09:00:00
643254,2,6145,206,Venstre,2004-12-09 09:00:00
643255,2,6145,661,Uden for folketingsgrupperne,2004-12-09 09:00:00
643256,1,6145,172,Socialdemokratiet,2004-12-09 09:00:00
643257,2,6145,725,Venstre,2004-12-09 09:00:00
643258,1,6145,1353,Socialdemokratiet,2004-12-09 09:00:00
643259,2,6145,1757,Venstre,2004-12-09 09:00:00
643260,1,6145,1280,Socialdemokratiet,2004-12-09 09:00:00
643261,2,6145,1769,Dansk Folkeparti,2004-12-09 09:00:00
643262,1,6145,226,Socialdemokratiet,2004-12-09 09:00:00
643263,1,6145,1319,Socialdemokratiet,2004-12-09 09:00:00
643264,2,6145,182,Danmarksdemokraterne,2004-12-09 09:00:00
643265,2,6145,1761,Det Konservative Folkeparti,2004-12-09 09:00:00
643266,2,6145,1740,Dansk Folkeparti,2004-12-09 09:00:00
643267,1,6145,348,Socialistisk Folkeparti,2004-12-09 09:00:00
643268,1,6145,1767,Socialdemokratiet,2004-12-09 09:00:00
643269,1,6145,379,Socialistisk Folkeparti,2004-12-09 09:00:00
643270,1,6145,1250,Socialdemokratiet,2004-12-09 09:00:00
643271,2,6145,296,Venstre,2004-12-09 09:00:00
643272,1,6145,1822,Socialdemokratiet,2004-12-09 09:00:00
643273,2,6145,212,Venstre,2004-12-09 09:00:00
643274,2,6145,1791,Venstre,2004-12-09 09:00:00
643275,2,6145,1749,Venstre,2004-12-09 09:00:00
643276,1,6145,12,Socialdemokratiet,2004-12-09 09:00:00
643277,2,6145,1916,Det Konservative Folkeparti,2004-12-09 09:00:00
643278,1,6145,1747,Socialdemokratiet,2004-12-09 09:00:00
643279,2,6146,164,Venstre,2004-12-09 09:00:00
643280,2,6146,126,Venstre,2004-12-09 09:00:00
643281,1,6146,1881,Radikale Venstre,2004-12-09 09:00:00
643282,2,6146,149,Det Konservative Folkeparti,2004-12-09 09:00:00
643283,2,6146,350,Venstre,2004-12-09 09:00:00
643284,2,6146,49,Venstre,2004-12-09 09:00:00
643285,2,6146,1755,Dansk Folkeparti,2004-12-09 09:00:00
643286,2,6146,183,Danmarksdemokraterne,2004-12-09 09:00:00
643287,1,6146,198,Socialistisk Folkeparti,2004-12-09 09:00:00
643288,2,6146,648,Det Konservative Folkeparti,2004-12-09 09:00:00
643289,2,6146,664,Uden for folketingsgrupperne,2004-12-09 09:00:00
643290,2,6146,77,Uden for folketingsgrupperne,2004-12-09 09:00:00
643291,2,6146,1885,Venstre,2004-12-09 09:00:00
643292,2,6146,1790,Venstre,2004-12-09 09:00:00
643293,2,6146,216,Dansk Folkeparti,2004-12-09 09:00:00
643294,2,6146,211,Dansk Folkeparti,2004-12-09 09:00:00
643295,2,6146,108,Det Konservative Folkeparti,2004-12-09 09:00:00
643296,2,6146,1805,Ny Alliance,2004-12-09 09:00:00
643297,2,6146,1746,Venstre,2004-12-09 09:00:00
643298,2,6146,1433,Dansk Folkeparti,2004-12-09 09:00:00
643299,1,6146,1623,,2004-12-09 09:00:00
643300,2,6146,265,Venstre,2004-12-09 09:00:00
643301,1,6146,1444,Socialistisk Folkeparti,2004-12-09 09:00:00
643302,1,6146,1234,Socialistisk Folkeparti,2004-12-09 09:00:00
643303,2,6146,364,Venstre,2004-12-09 09:00:00
643304,2,6146,660,Venstre,2004-12-09 09:00:00
643305,2,6146,1461,Venstre,2004-12-09 09:00:00
643306,2,6146,1792,Venstre,2004-12-09 09:00:00
643307,2,6146,1850,Det Konservative Folkeparti,2004-12-09 09:00:00
643308,2,6146,1815,Dansk Folkeparti,2004-12-09 09:00:00
643309,1,6146,1912,Radikale Venstre,2004-12-09 09:00:00
643310,1,6146,668,Uden for folketingsgrupperne,2004-12-09 09:00:00
643311,2,6146,1823,Det Konservative Folkeparti,2004-12-09 09:00:00
643312,2,6146,1777,Dansk Folkeparti,2004-12-09 09:00:00
643313,2,6146,1745,Venstre,2004-12-09 09:00:00
643314,2,6146,676,Dansk Folkeparti,2004-12-09 09:00:00
643315,2,6146,1431,Dansk Folkeparti,2004-12-09 09:00:00
643316,2,6146,1811,Venstre,2004-12-09 09:00:00
643317,2,6146,1818,Venstre,2004-12-09 09:00:00
643318,2,6146,1817,Venstre,2004-12-09 09:00:00
643319,2,6146,1771,Dansk Folkeparti,2004-12-09 09:00:00
643320,2,6146,1814,Venstre,2004-12-09 09:00:00
643321,2,6146,217,Venstre,2004-12-09 09:00:00
643322,2,6146,1831,Dansk Folkeparti,2004-12-09 09:00:00
643323,2,6146,646,Venstre,2004-12-09 09:00:00
643324,2,6146,645,Venstre,2004-12-09 09:00:00
643325,2,6146,245,Liberal Alliance,2004-12-09 09:00:00
643326,2,6146,1760,Venstre,2004-12-09 09:00:00
643327,2,6146,279,Venstre,2004-12-09 09:00:00
643328,1,6146,1730,Radikale Venstre,2004-12-09 09:00:00
643329,2,6146,662,Dansk Folkeparti,2004-12-09 09:00:00
643330,2,6146,1115,Venstre,2004-12-09 09:00:00
643331,2,6146,1829,Venstre,2004-12-09 09:00:00
643332,1,6146,680,Radikale Venstre,2004-12-09 09:00:00
643333,2,6146,206,Venstre,2004-12-09 09:00:00
643334,2,6146,661,Uden for folketingsgrupperne,2004-12-09 09:00:00
643335,1,6146,172,Socialdemokratiet,2004-12-09 09:00:00
643336,2,6146,725,Venstre,2004-12-09 09:00:00
643337,2,6146,1757,Venstre,2004-12-09 09:00:00
643338,2,6146,1769,Dansk Folkeparti,2004-12-09 09:00:00
643339,1,6146,226,Socialdemokratiet,2004-12-09 09:00:00
643340,2,6146,182,Danmarksdemokraterne,2004-12-09 09:00:00
643341,2,6146,1761,Det Konservative Folkeparti,2004-12-09 09:00:00
643342,2,6146,1740,Dansk Folkeparti,2004-12-09 09:00:00
643343,1,6146,348,Socialistisk Folkeparti,2004-12-09 09:00:00
643344,1,6146,379,Socialistisk Folkeparti,2004-12-09 09:00:00
643345,2,6146,296,Venstre,2004-12-09 09:00:00
643346,2,6146,212,Venstre,2004-12-09 09:00:00
643347,2,6146,1791,Venstre,2004-12-09 09:00:00
643348,2,6146,1749,Venstre,2004-12-09 09:00:00
643349,2,6146,1916,Det Konservative Folkeparti,2004-12-09 09:00:00
643350,1,6147,1891,Socialdemokratiet,2004-12-09 09:00:00
643351,2,6147,183,Danmarksdemokraterne,2004-12-09 09:00:00
643352,2,6147,198,Socialistisk Folkeparti,2004-12-09 09:00:00
643353,2,6147,648,Det Konservative Folkeparti,2004-12-09 09:00:00
643354,1,6147,1325,Socialdemokratiet,2004-12-09 09:00:00
643355,2,6147,664,Uden for folketingsgrupperne,2004-12-09 09:00:00
643356,2,6147,77,Uden for folketingsgrupperne,2004-12-09 09:00:00
643357,2,6147,1885,Venstre,2004-12-09 09:00:00
643358,2,6147,1790,Venstre,2004-12-09 09:00:00
643359,2,6147,216,Dansk Folkeparti,2004-12-09 09:00:00
643360,2,6147,211,Dansk Folkeparti,2004-12-09 09:00:00
643361,2,6147,108,Det Konservative Folkeparti,2004-12-09 09:00:00
643362,2,6147,1805,Ny Alliance,2004-12-09 09:00:00
643363,2,6147,1746,Venstre,2004-12-09 09:00:00
643364,2,6147,1433,Dansk Folkeparti,2004-12-09 09:00:00
643365,2,6147,1623,,2004-12-09 09:00:00
643366,1,6147,1256,Socialdemokratiet,2004-12-09 09:00:00
643367,1,6147,5593,,2004-12-09 09:00:00
643368,2,6147,265,Venstre,2004-12-09 09:00:00
643369,1,6147,7633,,2004-12-09 09:00:00
643370,2,6147,1444,Socialistisk Folkeparti,2004-12-09 09:00:00
643371,1,6147,220,Socialdemokratiet,2004-12-09 09:00:00
643372,1,6147,1886,Socialdemokratiet,2004-12-09 09:00:00
643373,2,6147,1755,Dansk Folkeparti,2004-12-09 09:00:00
643374,2,6147,49,Venstre,2004-12-09 09:00:00
643375,1,6147,1751,Socialdemokratiet,2004-12-09 09:00:00
643376,2,6147,350,Venstre,2004-12-09 09:00:00
643377,2,6147,149,Det Konservative Folkeparti,2004-12-09 09:00:00
643378,1,6147,1778,Socialdemokratiet,2004-12-09 09:00:00
643379,2,6147,1881,Radikale Venstre,2004-12-09 09:00:00
643380,1,6147,351,Socialdemokratiet,2004-12-09 09:00:00
643381,2,6147,126,Venstre,2004-12-09 09:00:00
643382,1,6147,8319,,2004-12-09 09:00:00
643383,2,6147,164,Venstre,2004-12-09 09:00:00
643384,2,6147,1234,Socialistisk Folkeparti,2004-12-09 09:00:00
643385,2,6147,364,Venstre,2004-12-09 09:00:00
643386,2,6147,660,Venstre,2004-12-09 09:00:00
643387,2,6147,1461,Venstre,2004-12-09 09:00:00
643388,1,6147,920,Socialdemokratiet,2004-12-09 09:00:00
643389,2,6147,1792,Venstre,2004-12-09 09:00:00
643390,1,6147,1773,Socialdemokratiet,2004-12-09 09:00:00
643391,2,6147,1850,Det Konservative Folkeparti,2004-12-09 09:00:00
643392,2,6147,1815,Dansk Folkeparti,2004-12-09 09:00:00
643393,2,6147,1912,Radikale Venstre,2004-12-09 09:00:00
643394,2,6147,668,Uden for folketingsgrupperne,2004-12-09 09:00:00
643395,2,6147,1823,Det Konservative Folkeparti,2004-12-09 09:00:00
643396,1,6147,280,Socialdemokratiet,2004-12-09 09:00:00
643397,2,6147,1777,Dansk Folkeparti,2004-12-09 09:00:00
643398,1,6147,235,Socialdemokratiet,2004-12-09 09:00:00
643399,2,6147,1745,Venstre,2004-12-09 09:00:00
643400,2,6147,676,Dansk Folkeparti,2004-12-09 09:00:00
643401,2,6147,1431,Dansk Folkeparti,2004-12-09 09:00:00
643402,2,6147,1811,Venstre,2004-12-09 09:00:00
643403,2,6147,1818,Venstre,2004-12-09 09:00:00
643404,1,6147,28,Socialdemokratiet,2004-12-09 09:00:00
643405,2,6147,1817,Venstre,2004-12-09 09:00:00
643406,1,6147,386,Socialdemokratiet,2004-12-09 09:00:00
643407,2,6147,1771,Dansk Folkeparti,2004-12-09 09:00:00
643408,2,6147,1814,Venstre,2004-12-09 09:00:00
643409,1,6147,257,Socialdemokratiet,2004-12-09 09:00:00
643410,2,6147,217,Venstre,2004-12-09 09:00:00
643411,2,6147,1831,Dansk Folkeparti,2004-12-09 09:00:00
643412,2,6147,646,Venstre,2004-12-09 09:00:00
643413,1,6147,951,Socialdemokratiet,2004-12-09 09:00:00
643414,2,6147,645,Venstre,2004-12-09 09:00:00
643415,1,6147,1880,Socialdemokratiet,2004-12-09 09:00:00
643416,2,6147,245,Liberal Alliance,2004-12-09 09:00:00
643417,2,6147,1760,Venstre,2004-12-09 09:00:00
643418,2,6147,1023,Socialdemokratiet,2004-12-09 09:00:00
643419,2,6147,279,Venstre,2004-12-09 09:00:00
643420,2,6147,1730,Radikale Venstre,2004-12-09 09:00:00
643421,2,6147,662,Dansk Folkeparti,2004-12-09 09:00:00
643422,1,6147,666,Socialdemokratiet,2004-12-09 09:00:00
643423,2,6147,1115,Venstre,2004-12-09 09:00:00
643424,1,6147,1219,Kristendemokraterne,2004-12-09 09:00:00
643425,2,6147,1829,Venstre,2004-12-09 09:00:00
643426,1,6147,1804,Socialdemokratiet,2004-12-09 09:00:00
643427,2,6147,680,Radikale Venstre,2004-12-09 09:00:00
643428,2,6147,206,Venstre,2004-12-09 09:00:00
643429,2,6147,661,Uden for folketingsgrupperne,2004-12-09 09:00:00
643430,2,6147,172,Socialdemokratiet,2004-12-09 09:00:00
643431,2,6147,725,Venstre,2004-12-09 09:00:00
643432,1,6147,1353,Socialdemokratiet,2004-12-09 09:00:00
643433,2,6147,1757,Venstre,2004-12-09 09:00:00
643434,1,6147,1280,Socialdemokratiet,2004-12-09 09:00:00
643435,2,6147,1769,Dansk Folkeparti,2004-12-09 09:00:00
643436,2,6147,226,Socialdemokratiet,2004-12-09 09:00:00
643437,1,6147,1319,Socialdemokratiet,2004-12-09 09:00:00
643438,2,6147,182,Danmarksdemokraterne,2004-12-09 09:00:00
643439,2,6147,1761,Det Konservative Folkeparti,2004-12-09 09:00:00
643440,2,6147,1740,Dansk Folkeparti,2004-12-09 09:00:00
643441,2,6147,348,Socialistisk Folkeparti,2004-12-09 09:00:00
643442,1,6147,1767,Socialdemokratiet,2004-12-09 09:00:00
643443,2,6147,379,Socialistisk Folkeparti,2004-12-09 09:00:00
643444,1,6147,1250,Socialdemokratiet,2004-12-09 09:00:00
643445,2,6147,296,Venstre,2004-12-09 09:00:00
643446,1,6147,1822,Socialdemokratiet,2004-12-09 09:00:00
643447,2,6147,212,Venstre,2004-12-09 09:00:00
643448,2,6147,1791,Venstre,2004-12-09 09:00:00
643449,2,6147,1749,Venstre,2004-12-09 09:00:00
643450,1,6147,1558,Kristeligt Folkeparti,2004-12-09 09:00:00
643451,1,6147,12,Socialdemokratiet,2004-12-09 09:00:00
643452,2,6147,1916,Det Konservative Folkeparti,2004-12-09 09:00:00
643453,1,6147,1747,Socialdemokratiet,2004-12-09 09:00:00
643454,1,6148,1891,Socialdemokratiet,2004-12-09 09:00:00
643455,2,6148,164,Venstre,2004-12-09 09:00:00
643456,1,6148,8319,,2004-12-09 09:00:00
643457,2,6148,126,Venstre,2004-12-09 09:00:00
643458,1,6148,351,Socialdemokratiet,2004-12-09 09:00:00
643459,1,6148,1881,Radikale Venstre,2004-12-09 09:00:00
643460,1,6148,1778,Socialdemokratiet,2004-12-09 09:00:00
643461,2,6148,149,Det Konservative Folkeparti,2004-12-09 09:00:00
643462,2,6148,350,Venstre,2004-12-09 09:00:00
643463,1,6148,1751,Socialdemokratiet,2004-12-09 09:00:00
643464,2,6148,49,Venstre,2004-12-09 09:00:00
643465,2,6148,1755,Dansk Folkeparti,2004-12-09 09:00:00
643466,1,6148,1886,Socialdemokratiet,2004-12-09 09:00:00
643467,1,6148,220,Socialdemokratiet,2004-12-09 09:00:00
643468,2,6148,183,Danmarksdemokraterne,2004-12-09 09:00:00
643469,2,6148,648,Det Konservative Folkeparti,2004-12-09 09:00:00
643470,1,6148,1325,Socialdemokratiet,2004-12-09 09:00:00
643471,2,6148,664,Uden for folketingsgrupperne,2004-12-09 09:00:00
643472,2,6148,77,Uden for folketingsgrupperne,2004-12-09 09:00:00
643473,2,6148,1885,Venstre,2004-12-09 09:00:00
643474,2,6148,1790,Venstre,2004-12-09 09:00:00
643475,2,6148,216,Dansk Folkeparti,2004-12-09 09:00:00
643476,2,6148,211,Dansk Folkeparti,2004-12-09 09:00:00
643477,2,6148,108,Det Konservative Folkeparti,2004-12-09 09:00:00
643478,2,6148,1805,Ny Alliance,2004-12-09 09:00:00
643479,2,6148,1746,Venstre,2004-12-09 09:00:00
643480,2,6148,1433,Dansk Folkeparti,2004-12-09 09:00:00
643481,1,6148,138,Socialdemokratiet,2004-12-09 09:00:00
643482,1,6148,1256,Socialdemokratiet,2004-12-09 09:00:00
643483,1,6148,5593,,2004-12-09 09:00:00
643484,2,6148,265,Venstre,2004-12-09 09:00:00
643485,1,6148,7633,,2004-12-09 09:00:00
643486,2,6148,364,Venstre,2004-12-09 09:00:00
643487,2,6148,660,Venstre,2004-12-09 09:00:00
643488,2,6148,1461,Venstre,2004-12-09 09:00:00
643489,1,6148,920,Socialdemokratiet,2004-12-09 09:00:00
643490,2,6148,1792,Venstre,2004-12-09 09:00:00
643491,1,6148,1773,Socialdemokratiet,2004-12-09 09:00:00
643492,2,6148,1850,Det Konservative Folkeparti,2004-12-09 09:00:00
643493,2,6148,1815,Dansk Folkeparti,2004-12-09 09:00:00
643494,1,6148,1912,Radikale Venstre,2004-12-09 09:00:00
643495,1,6148,668,Uden for folketingsgrupperne,2004-12-09 09:00:00
643496,2,6148,1823,Det Konservative Folkeparti,2004-12-09 09:00:00
643497,1,6148,280,Socialdemokratiet,2004-12-09 09:00:00
643498,2,6148,1777,Dansk Folkeparti,2004-12-09 09:00:00
643499,1,6148,235,Socialdemokratiet,2004-12-09 09:00:00
643500,2,6148,1745,Venstre,2004-12-09 09:00:00
643501,2,6148,676,Dansk Folkeparti,2004-12-09 09:00:00
643502,2,6148,1431,Dansk Folkeparti,2004-12-09 09:00:00
643503,1,6148,679,Socialdemokratiet,2004-12-09 09:00:00
643504,2,6148,1811,Venstre,2004-12-09 09:00:00
643505,2,6148,1818,Venstre,2004-12-09 09:00:00
643506,1,6148,28,Socialdemokratiet,2004-12-09 09:00:00
643507,2,6148,1817,Venstre,2004-12-09 09:00:00
643508,1,6148,386,Socialdemokratiet,2004-12-09 09:00:00
643509,2,6148,1771,Dansk Folkeparti,2004-12-09 09:00:00
643510,2,6148,1814,Venstre,2004-12-09 09:00:00
643511,1,6148,257,Socialdemokratiet,2004-12-09 09:00:00
643512,2,6148,217,Venstre,2004-12-09 09:00:00
643513,2,6148,1831,Dansk Folkeparti,2004-12-09 09:00:00
643514,2,6148,646,Venstre,2004-12-09 09:00:00
643515,1,6148,951,Socialdemokratiet,2004-12-09 09:00:00
643516,2,6148,645,Venstre,2004-12-09 09:00:00
643517,1,6148,1880,Socialdemokratiet,2004-12-09 09:00:00
643518,2,6148,245,Liberal Alliance,2004-12-09 09:00:00
643519,2,6148,1760,Venstre,2004-12-09 09:00:00
643520,1,6148,1023,Socialdemokratiet,2004-12-09 09:00:00
643521,2,6148,279,Venstre,2004-12-09 09:00:00
643522,1,6148,1730,Radikale Venstre,2004-12-09 09:00:00
643523,2,6148,662,Dansk Folkeparti,2004-12-09 09:00:00
643524,1,6148,666,Socialdemokratiet,2004-12-09 09:00:00
643525,2,6148,1115,Venstre,2004-12-09 09:00:00
643526,1,6148,1219,Kristendemokraterne,2004-12-09 09:00:00
643527,2,6148,1829,Venstre,2004-12-09 09:00:00
643528,1,6148,1804,Socialdemokratiet,2004-12-09 09:00:00
643529,1,6148,680,Radikale Venstre,2004-12-09 09:00:00
643530,2,6148,206,Venstre,2004-12-09 09:00:00
643531,2,6148,661,Uden for folketingsgrupperne,2004-12-09 09:00:00
643532,2,6148,172,Socialdemokratiet,2004-12-09 09:00:00
643533,2,6148,725,Venstre,2004-12-09 09:00:00
643534,1,6148,1353,Socialdemokratiet,2004-12-09 09:00:00
643535,2,6148,1757,Venstre,2004-12-09 09:00:00
643536,1,6148,1280,Socialdemokratiet,2004-12-09 09:00:00
643537,2,6148,1769,Dansk Folkeparti,2004-12-09 09:00:00
643538,1,6148,1319,Socialdemokratiet,2004-12-09 09:00:00
643539,2,6148,182,Danmarksdemokraterne,2004-12-09 09:00:00
643540,2,6148,1761,Det Konservative Folkeparti,2004-12-09 09:00:00
643541,2,6148,1740,Dansk Folkeparti,2004-12-09 09:00:00
643542,1,6148,1767,Socialdemokratiet,2004-12-09 09:00:00
643543,1,6148,1250,Socialdemokratiet,2004-12-09 09:00:00
643544,2,6148,296,Venstre,2004-12-09 09:00:00
643545,1,6148,1822,Socialdemokratiet,2004-12-09 09:00:00
643546,2,6148,212,Venstre,2004-12-09 09:00:00
643547,2,6148,1791,Venstre,2004-12-09 09:00:00
643548,2,6148,1749,Venstre,2004-12-09 09:00:00
643549,1,6148,1558,Kristeligt Folkeparti,2004-12-09 09:00:00
643550,1,6148,12,Socialdemokratiet,2004-12-09 09:00:00
643551,2,6148,1916,Det Konservative Folkeparti,2004-12-09 09:00:00
643552,1,6148,1747,Socialdemokratiet,2004-12-09 09:00:00
643553,1,6149,1891,Socialdemokratiet,2004-12-09 09:00:00
643554,2,6149,164,Venstre,2004-12-09 09:00:00
643555,1,6149,8319,,2004-12-09 09:00:00
643556,2,6149,126,Venstre,2004-12-09 09:00:00
643557,1,6149,351,Socialdemokratiet,2004-12-09 09:00:00
643558,1,6149,1881,Radikale Venstre,2004-12-09 09:00:00
643559,1,6149,1778,Socialdemokratiet,2004-12-09 09:00:00
643560,2,6149,149,Det Konservative Folkeparti,2004-12-09 09:00:00
643561,2,6149,350,Venstre,2004-12-09 09:00:00
643562,1,6149,1751,Socialdemokratiet,2004-12-09 09:00:00
643563,2,6149,49,Venstre,2004-12-09 09:00:00
643564,2,6149,1755,Dansk Folkeparti,2004-12-09 09:00:00
643565,1,6149,1886,Socialdemokratiet,2004-12-09 09:00:00
643566,1,6149,220,Socialdemokratiet,2004-12-09 09:00:00
643567,2,6149,183,Danmarksdemokraterne,2004-12-09 09:00:00
643568,1,6149,198,Socialistisk Folkeparti,2004-12-09 09:00:00
643569,2,6149,648,Det Konservative Folkeparti,2004-12-09 09:00:00
643570,1,6149,1325,Socialdemokratiet,2004-12-09 09:00:00
643571,2,6149,664,Uden for folketingsgrupperne,2004-12-09 09:00:00
643572,2,6149,77,Uden for folketingsgrupperne,2004-12-09 09:00:00
